Date,3382.T,4063.T,7974.T,4502.T,4503.T,6752.T,7201.T,2914.T,9503.T,7751.T,6758.T,8604.T,9501.T,5401.T,7203.T,7267.T,8802.T,6502.T,9021.T,8031.T,8058.T,8306.T,8316.T,8411.T,8766.T,6301.T,9432.T,9433.T,9437.T,9984.T
2004-03-31,2037.608695652174,4313.478260869565,10582.608695652174,4653.04347826087,720.8695652173913,617.5,1201.4782608695652,785.2608695652174,1990.695652173913,3184.0,4400.0,1840.7826086956522,2401.7391304347825,2290.8695652173915,3843.0434782608695,2420.8695652173915,1379.0434782608695,2952.0,3158.0,897.695652173913,1157.6521739130435,1470.0,7017.826086956522,4016.9565217391305,1930.2,664.0,1356.304347826087,951.0868716032609,2280.8695652173915,732.8986497961956
2004-04-30,2190.2272727272725,4521.818181818182,10837.142857142857,4483.181818181818,743.8181818181819,617.5,1208.2727272727273,815.5454545454545,1950.4545454545455,3184.0,4461.818181818182,1864.8181818181818,2361.818181818182,2490.4545454545455,3936.190476190476,2296.25,1399.7272727272727,2952.0,3158.0,961.4090909090909,1184.5454545454545,1470.0,7945.714285714285,5031.818181818182,1930.2,668.3636363636364,1553.409090909091,1056.1363636363637,2287.7272727272725,914.9998168945312
2004-05-31,2044.857142857143,4155.714285714285,10576.111111111111,4457.619047619048,702.7619047619048,617.5,1161.5238095238096,849.5714285714286,1917.857142857143,3184.0,4039.5238095238096,1687.0,2362.8571428571427,2207.1428571428573,3887.222222222222,2141.785714285714,1280.3333333333333,2952.0,3158.0,838.3333333333334,1040.904761904762,1470.0,7638.888888888889,4694.761904761905,1930.2,637.6666666666666,1562.9761904761904,1037.3821963355654,2020.4761904761904,829.365484328497
2004-06-30,2161.3636363636365,3860.4545454545455,12293.636363636364,4686.818181818182,718.3636363636364,617.5,1145.2272727272727,849.1363636363636,1956.9545454545455,3184.0,4047.2727272727275,1637.9545454545455,2442.9545454545455,2218.181818181818,4229.090909090909,2511.818181818182,1344.909090909091,2952.0,3158.0,850.0909090909091,1057.409090909091,1470.0,7575.0,4633.636363636364,1930.2,629.2272727272727,1389.8863636363637,1039.6968217329545,1990.0,770.4545010653409
2004-07-31,2187.5,3812.2727272727275,12292.380952380952,4972.727272727273,732.9090909090909,617.5,1179.1363636363637,851.1818181818181,2010.4545454545455,3184.0,3984.090909090909,1539.1363636363637,2477.7272727272725,2280.909090909091,4337.142857142857,2485.909090909091,1282.0454545454545,2952.0,3158.0,828.0909090909091,1038.8636363636363,1470.0,6996.666666666667,4440.0,1930.2,641.2727272727273,1467.9545454545455,988.7880027077415,1870.909090909091,737.7273171164773
2004-08-31,2199.318181818182,3779.5454545454545,12140.90909090909,5048.181818181818,750.9090909090909,617.5,1160.7727272727273,882.2727272727273,2008.7272727272727,3184.0,3739.090909090909,1505.409090909091,2510.0,2360.0,4235.909090909091,2637.5,1216.8181818181818,2952.0,3158.0,877.0909090909091,1108.1818181818182,1470.0,6364.545454545455,4197.727272727273,1930.2,647.5,1299.7727272727273,899.8485440340909,2001.8181818181818,705.2273615056819
2004-09-30,2084.7727272727275,3942.7272727272725,12212.5,4967.727272727273,744.0,617.5,1196.1363636363637,898.5,1991.6363636363637,3184.0,3817.7272727272725,1483.5454545454545,2472.5,2542.2727272727275,4215.0,2594.431818181818,1229.590909090909,2952.0,3158.0,922.1363636363636,1185.0,1470.0,6440.0,4332.727272727273,1930.2,674.4090909090909,1244.090909090909,886.8939541903409,2025.4545454545455,874.7727772105824
2004-10-31,2011.047619047619,4030.9523809523807,12650.0,5158.0952380952385,756.952380952381,617.5,1200.2857142857142,936.952380952381,1964.0,3184.0,3760.9523809523807,1414.6190476190477,2377.3809523809523,2564.7619047619046,4143.5,2575.3571428571427,1188.4761904761904,2952.0,3158.0,942.0952380952381,1224.5238095238096,1470.0,6752.0,4219.523809523809,1930.2,708.5238095238095,1173.3333333333333,880.5555710565476,1899.5238095238096,883.2538074311756
2004-11-30,1882.5,4100.454545454545,12299.5,5217.272727272727,786.9090909090909,617.5,1119.8636363636363,968.0454545454545,1989.590909090909,3184.0,3735.0,1376.3636363636363,2429.7727272727275,2491.3636363636365,4027.6190476190477,2468.5227272727275,1188.4545454545455,2952.0,3158.0,915.2272727272727,1244.9545454545455,1470.0,7028.0,4333.181818181818,1930.2,712.0,1270.7954545454545,847.6515891335227,1811.3636363636363,906.6665871360085
2004-12-31,1866.8695652173913,4053.478260869565,12470.952380952382,5107.826086956522,770.7826086956521,617.5,1096.2173913043478,1063.695652173913,2038.1739130434783,3184.0,3882.608695652174,1434.695652173913,2484.3478260869565,2504.782608695652,3992.608695652174,2477.9347826086955,1166.391304347826,2952.0,3158.0,882.9565217391304,1288.0869565217392,1470.0,7201.9047619047615,4710.869565217391,1930.2,701.5652173913044,1242.5,879.4203040081521,1849.1304347826087,886.1593919836956
2005-01-31,1953.7619047619048,4140.476190476191,12106.315789473685,4970.952380952381,760.2857142857143,617.5,1118.2380952380952,1099.5238095238096,2060.2380952380954,3184.0,3935.2380952380954,1428.5714285714287,2485.714285714286,2519.5238095238096,4102.380952380952,2554.8809523809523,1251.6666666666667,2952.0,3158.0,937.6190476190476,1290.095238095238,1470.0,7275.263157894737,4968.571428571428,1930.2,742.952380952381,1214.1666666666667,922.4604259672619,1820.952380952381,902.7775181361607
2005-02-28,2036.5,4153.5,11757.894736842105,4945.5,747.4,617.5,1118.25,1080.0,2037.75,3184.0,3930.5,1412.6,2510.25,2721.0,4100.0,2688.0,1294.15,2952.0,3158.0,1002.75,1333.55,1470.0,7107.894736842105,5050.5,1930.2,781.25,1162.25,897.99990234375,1798.5,811.2497497558594
2005-03-31,2004.608695652174,4189.565217391304,11562.727272727272,5100.0,736.695652173913,617.5,1106.0434782608695,1221.304347826087,2116.304347826087,3184.0,4216.95652173913,1522.1739130434783,2593.478260869565,2822.608695652174,4048.695652173913,2680.3260869565215,1303.5217391304348,2952.0,3158.0,1035.391304347826,1436.9130434782608,1470.0,7371.818181818182,5231.304347826087,1930.2,816.2173913043479,1226.6304347826087,891.0145210597826,1823.4782608695652,771.6667851987092
2005-04-30,1972.4761904761904,3955.2380952380954,11905.5,5128.571428571428,754.0952380952381,617.5,1082.6666666666667,1285.7142857142858,2096.6666666666665,3184.0,4107.142857142857,1414.3809523809523,2527.3809523809523,2645.2380952380954,3960.0,2611.5476190476193,1199.952380952381,2952.0,3158.0,982.1904761904761,1400.0,1470.0,6998.5,4972.380952380952,1930.2,774.8095238095239,1184.7619047619048,849.7619047619048,1730.952380952381,749.4446207682291
2005-05-31,1980.1818181818182,3906.818181818182,11795.263157894737,5197.727272727273,777.2727272727273,617.5,1056.7272727272727,1382.2727272727273,2108.6363636363635,3184.0,4005.0,1344.0,2542.0454545454545,2581.3636363636365,3871.3636363636365,2425.2272727272725,1171.6363636363637,2952.0,3158.0,956.0,1400.5,1470.0,6821.0526315789475,4985.0,1930.2,791.7727272727273,1244.8863636363637,822.04541015625,1658.1818181818182,756.3632202148438
2005-06-30,1981.3636363636363,4076.3636363636365,11367.272727272728,5348.181818181818,760.9090909090909,617.5,1086.1363636363637,1482.7272727272727,2150.909090909091,3184.0,3899.5454545454545,1347.2272727272727,2577.5,2583.6363636363635,3897.2727272727275,2697.9545454545455,1179.6818181818182,2952.0,3158.0,1016.4090909090909,1481.2727272727273,1470.0,7317.727272727273,5132.272727272727,1930.2,859.8181818181819,1144.2045454545455,844.0150479403409,1639.5454545454545,681.7424982244319
2005-07-31,2026.5714285714287,4269.523809523809,11927.0,5584.761904761905,747.7142857142857,617.5,1134.5238095238096,1501.904761904762,2283.3333333333335,3184.0,3885.2380952380954,1333.8095238095239,2669.7619047619046,2687.6190476190477,4149.047619047619,2723.690476190476,1231.6666666666667,2952.0,3158.0,1051.4761904761904,1549.7142857142858,1470.0,7340.5,4930.952380952381,1930.2,927.6190476190476,1263.5714285714287,867.8570963541666,1675.7142857142858,784.047619047619
2005-08-31,2133.695652173913,4313.478260869565,11659.565217391304,5750.0,762.2608695652174,617.5,1163.304347826087,1576.5217391304348,2331.9565217391305,3184.0,3719.1304347826085,1440.3478260869565,2681.521739130435,2998.2608695652175,4369.130434782609,2885.6521739130435,1320.0,2952.0,3158.0,1135.0,1743.9565217391305,1470.0,8271.739130434782,5526.521739130435,1930.2,1181.9130434782608,1232.608695652174,979.2032576851223,1830.0,833.478175951087
2005-09-30,3685.0,4734.090909090909,12435.0,6434.545454545455,823.5454545454545,617.5,1211.7272727272727,1632.2727272727273,2437.9545454545455,3184.0,3907.7272727272725,1588.4545454545455,2813.8636363636365,3611.3636363636365,4777.727272727273,2888.5227272727275,1458.409090909091,2952.0,3158.0,1257.0,1995.7727272727273,1470.0,9606.0,6522.272727272727,1930.2,1388.3181818181818,1416.3636363636363,1025.9090936834161,1936.8181818181818,1055.4550059925425
2005-10-31,3791.5,5065.238095238095,13073.0,6533.333333333333,851.2380952380952,617.5,1254.047619047619,1745.2380952380952,2421.6666666666665,3184.0,3787.6190476190477,1697.8095238095239,2869.7619047619046,4121.428571428572,5195.714285714285,3155.3571428571427,1584.095238095238,2952.0,3158.0,1415.047619047619,2151.190476190476,1413.5,10348.5,7196.666666666667,1930.2,1458.857142857143,1427.5,1092.142857142857,1998.5714285714287,1126.3490513392858
2005-11-30,4153.0,5842.272727272727,12925.714285714286,6588.636363636364,874.2727272727273,617.5,1212.909090909091,1657.2727272727273,2545.909090909091,3184.0,4125.0,1992.8181818181818,2883.181818181818,4171.818181818182,5589.090909090909,3176.25,1796.5454545454545,2952.0,3158.0,1403.2272727272727,2360.681818181818,1559.5238095238096,11457.142857142857,8447.727272727272,1930.2,1642.409090909091,1468.2954545454545,1110.9104725230825,1936.8181818181818,1451.0613847212358
2005-12-31,4521.428571428572,6245.909090909091,13730.90909090909,6543.181818181818,931.9090909090909,617.5,1197.6363636363637,1736.8181818181818,2540.4545454545455,3184.0,4509.545454545455,2178.409090909091,2865.0,4208.636363636364,5879.090909090909,3333.9772727272725,2104.818181818182,2952.0,3158.0,1532.090909090909,2598.181818181818,1625.5555555555557,12257.142857142857,9285.454545454546,1930.2,1910.6363636363637,1398.9772727272727,1087.7258911132812,1818.1818181818182,2036.667724609375
2006-01-31,4942.631578947368,6582.727272727273,15570.0,6420.454545454545,948.2727272727273,617.5,1246.5454545454545,1768.6363636363637,2562.0454545454545,3184.0,5053.636363636364,2218.6363636363635,2867.0454545454545,4170.454545454545,5989.545454545455,3037.5,2376.818181818182,2952.0,3158.0,1592.090909090909,2616.818181818182,1566.3157894736842,12184.21052631579,9043.181818181818,1930.2,2004.5,1549.2045454545455,1086.7418074174361,1881.8181818181818,2279.5454545454545
2006-02-28,4799.5,6240.5,16561.0,6391.0,902.8,617.5,1341.3,1865.0,2576.25,3184.0,5637.5,2191.0,2970.25,4300.5,6211.0,3426.0,2550.5,2952.0,3158.0,1586.45,2643.5,1640.5,12740.0,9156.5,1930.2,2021.6,1282.375,993.4168029785156,1764.0,1914.0
2006-03-31,4492.727272727273,6076.521739130435,16954.545454545456,6725.217391304348,914.4347826086956,617.5,1368.0,2025.2173913043478,2726.086956521739,3184.0,5426.363636363636,2424.1304347826085,3086.521739130435,4594.347826086957,6309.130434782609,3468.1521739130435,2553.695652173913,2952.0,3158.0,1571.1304347826087,2586.304347826087,1696.8181818181818,12563.636363636364,9337.826086956522,1930.2,2044.3478260869565,1352.2826086956522,998.0432580035666,1727.8260869565217,1599.3478260869565
2006-04-30,4667.0,6653.0,17205.5,6986.5,959.6,617.5,1427.35,2169.0,2650.75,3184.0,5731.5,2644.5,2965.5,4345.0,6691.5,3868.0,2581.25,2952.0,3158.0,1731.35,2756.0,1847.0,13205.0,9925.5,1930.2,2397.0,1269.125,1066.1665008544921,1716.5,1604.75
2006-05-31,4200.0,6526.086956521739,18608.0,7224.782608695652,912.9565217391304,617.5,1432.5652173913043,2168.0434782608695,2734.3478260869565,3184.0,5275.5,2414.1304347826085,3047.8260869565215,4234.347826086957,6363.04347826087,3633.695652173913,2382.8260869565215,2952.0,3158.0,1697.9565217391305,2553.0434782608695,1683.5294117647059,12125.0,9562.173913043478,1930.2,2420.4347826086955,1536.9565217391305,1214.3478260869565,1766.0869565217392,1461.4130434782608
2006-06-30,3735.909090909091,5936.363636363636,19042.272727272728,6942.727272727273,846.0909090909091,617.5,1259.1818181818182,1971.1363636363637,2545.909090909091,3184.0,4922.727272727273,2103.9545454545455,3012.0454545454545,4073.181818181818,5819.090909090909,3581.590909090909,2217.0454545454545,2952.0,3158.0,1546.6818181818182,2214.318181818182,1501.3636363636363,11404.545454545454,9014.09090909091,1930.2,2111.1363636363635,1358.8636363636363,1161.894092906605,1685.4545454545455,1237.0454545454545
2006-07-31,3831.0,6433.333333333333,20584.0,7249.523809523809,875.2380952380952,617.5,1211.7619047619048,2146.4285714285716,2580.4761904761904,3184.0,4944.761904761905,2059.0,3099.5238095238096,4438.571428571428,5886.190476190476,3637.6190476190477,2307.8571428571427,2952.0,3158.0,1629.904761904762,2230.0,1580.0,12380.952380952382,9667.619047619048,1930.2,2208.6190476190477,1433.6904761904761,1218.412376767113,1669.5238095238096,1100.9761904761904
2006-08-31,4097.826086956522,6685.217391304348,22375.652173913044,7674.782608695652,914.6086956521739,617.5,1262.4782608695652,2224.1304347826085,2710.4347826086955,3184.0,5147.391304347826,2155.0,3170.8695652173915,4762.173913043478,6266.521739130435,3884.3478260869565,2451.7391304347825,2952.0,3158.0,1708.8695652173913,2411.7391304347825,1599.1304347826087,12700.0,9510.869565217392,1930.2,2163.695652173913,1457.7173913043478,1219.2030453889267,1734.7826086956522,1129.5652173913043
2006-09-30,3927.1428571428573,6998.0952380952385,23411.5,7504.285714285715,949.2380952380952,617.5,1318.4761904761904,2257.8571428571427,2758.095238095238,3184.0,4917.0,2146.190476190476,3368.5714285714284,4887.142857142857,6278.571428571428,3870.9523809523807,2551.190476190476,2952.0,3158.0,1546.8095238095239,2220.2380952380954,1518.095238095238,12295.238095238095,9154.761904761905,1930.2,2090.714285714286,1512.2619047619048,1236.4300188337054,1805.7142857142858,1084.8809523809523
2006-10-31,3852.7272727272725,7831.818181818182,24405.238095238095,7612.727272727273,1030.0,617.5,1374.1363636363637,2481.1363636363635,2807.0454545454545,3184.0,4707.619047619048,2137.9545454545455,3463.181818181818,4905.0,6851.363636363636,4118.181818181818,2802.0454545454545,2952.0,3158.0,1551.2727272727273,2185.0,1520.0,12731.818181818182,9222.272727272728,1930.2,2126.818181818182,1606.8181818181818,1279.8481778231535,1876.8181818181818,1266.590909090909
2006-11-30,3547.1428571428573,7539.545454545455,25679.5,7448.636363636364,1013.0,617.5,1430.590909090909,2613.409090909091,2824.090909090909,3184.0,4694.0,1952.9545454545455,3484.5454545454545,4895.454545454545,7056.363636363636,4158.636363636364,2728.8636363636365,2952.0,3158.0,1557.6363636363637,2120.2727272727275,1432.2727272727273,12185.714285714286,8555.454545454546,1930.2,2085.681818181818,1568.0681818181818,1264.5449940074575,1795.0,1168.409090909091
2006-12-31,3678.5714285714284,7820.476190476191,28897.14285714286,7839.523809523809,1045.047619047619,617.5,1398.6666666666667,2784.0476190476193,3121.904761904762,3184.0,4893.333333333333,2150.0,3775.714285714286,5838.0952380952385,7410.952380952381,4308.571428571428,3011.6666666666665,2952.0,3158.0,1700.4761904761904,2233.5714285714284,1481.4285714285713,12166.666666666666,8449.047619047618,1930.2,2255.0,1473.452380952381,1324.9995175316221,1832.857142857143,1223.452380952381
2007-01-31,3746.842105263158,7916.315789473684,31978.947368421053,7915.789473684211,1049.7894736842106,617.5,1480.7894736842106,2904.4736842105262,3253.684210526316,3184.0,5587.894736842105,2325.0,3928.4210526315787,6656.315789473684,7942.631578947368,4711.0526315789475,3256.315789473684,2952.0,3158.0,1782.4736842105262,2257.1052631578946,1505.2631578947369,12415.78947368421,8865.78947368421,1930.2,2420.0,1532.6315789473683,1377.456851356908,1894.7368421052631,1278.2894736842106
2007-02-28,3717.3684210526317,7645.263157894737,32736.842105263157,8102.631578947368,1053.3684210526317,617.5,1400.6315789473683,2750.5263157894738,3634.2105263157896,3184.0,6102.631578947368,2563.684210526316,4223.684210526316,7603.684210526316,8112.105263157895,4681.0526315789475,3679.4736842105262,2952.0,3158.0,2062.7894736842104,2589.7368421052633,1469.4736842105262,11763.157894736842,8587.894736842105,1930.2,2636.315789473684,1612.1052631578948,1536.4915835731908,2127.8947368421054,1452.5
2007-03-31,3593.809523809524,7129.523809523809,33018.57142857143,7840.952380952381,1006.2857142857143,617.5,1311.7142857142858,2748.3333333333335,3590.9523809523807,3184.0,6040.952380952381,2488.5714285714284,4121.428571428572,8514.761904761905,7717.142857142857,4207.619047619048,3723.3333333333335,2952.0,3158.0,2137.809523809524,2714.5238095238096,1364.2857142857142,10966.666666666666,7843.809523809524,1930.2,2507.6190476190477,1509.5238095238096,1518.0166771298364,2113.3333333333335,1460.357142857143
2007-04-30,3531.5,7590.0,36092.5,7835.0,1052.0,617.5,1241.8,2966.75,3388.5,3184.0,6364.5,2362.75,4038.0,7881.5,7364.0,4099.0,3648.5,2952.0,3158.0,2110.5,2663.25,1329.0,11010.0,7547.0,1930.2,2593.75,1531.75,1625.4164978027343,2105.0,1371.0
2007-05-31,3511.904761904762,7820.0,40361.90476190476,7806.666666666667,1054.952380952381,617.5,1294.857142857143,2992.6190476190477,3090.9523809523807,3184.0,6708.571428571428,2428.3333333333335,3919.5238095238096,8510.0,7279.047619047619,4129.523809523809,3774.285714285714,2952.0,3158.0,2324.285714285714,2730.2380952380954,1342.3809523809523,11100.0,7930.952380952381,1930.2,3046.6666666666665,1450.1190476190477,1696.0319068545386,2098.095238095238,1296.7857142857142
2007-06-30,3450.9523809523807,8591.904761904761,43326.19047619047,8042.380952380952,1073.8095238095239,617.5,1329.4761904761904,3091.904761904762,2904.285714285714,3184.0,6614.761904761905,2466.904761904762,3959.5238095238096,8725.714285714286,7621.9047619047615,4337.142857142857,3548.095238095238,2952.0,3158.0,2484.0476190476193,3219.5238095238096,1395.2380952380952,11795.238095238095,8774.761904761905,1930.2,3477.6190476190477,1380.595238095238,1596.905726841518,1964.2857142857142,1369.642857142857
2007-07-31,3521.904761904762,9170.952380952382,51733.333333333336,7955.238095238095,1066.6666666666667,617.5,1314.4285714285713,3133.5714285714284,2820.2380952380954,3184.0,6354.285714285715,2268.5714285714284,3610.0,8900.0,7586.190476190476,4481.9047619047615,3206.6666666666665,2952.0,3158.0,2709.7619047619046,3425.2380952380954,1336.1904761904761,11357.142857142857,8531.42857142857,1930.2,3818.5714285714284,1344.2857142857142,1456.9847702752977,1832.3809523809523,1337.9761904761904
2007-08-31,3188.695652173913,8206.95652173913,53145.65217391304,7803.913043478261,1014.2608695652174,617.5,1162.6521739130435,3078.2608695652175,2749.782608695652,3184.0,5602.173913043478,2065.478260869565,3125.6521739130435,8209.565217391304,6838.260869565217,3888.695652173913,3118.913043478261,2952.0,3158.0,2344.3478260869565,3077.8260869565215,1136.0869565217392,9450.869565217392,7034.347826086957,1930.2,3486.304347826087,1271.7391304347825,1392.536966075068,1696.0869565217392,1184.3478260869565
